ID,name,expression,trafficexpression,dutyexpression,premiumexpression,description,isActive,createdAt,modifiedAt,createdBy,modifiedBy,leftBenchmarkBidType,leftDevelopmentType,leftDeliveryMode,leftBidValueRange,leftExceptionalWeight,rightLocalBidType,ldorexpression
55555555-0000-0000-0000-000000000077,"PA Formula 54","bidValue + traffic + duty + ldor + premium + euc","0.1 * bidValue","(bidValue + traffic + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 54",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,4,L,NO,L,"(bidValue + euc) * 0.06"
55555555-0000-0000-0000-000000000078,"PA Formula 55","bidValue + traffic + duty + ldor + premium + euc","shippingCost + handlingCost","(bidValue + shippingCost + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 55",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,4,G,YES,L,"(bidValue + euc) * 0.06"
55555555-0000-0000-0000-000000000079,"PA Formula 56","bidValue + traffic + duty + ldor + premium + euc","0.1 * bidValue","(bidValue + traffic + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 56",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,4,G,NO,L,"(bidValue + euc) * 0.06"
55555555-0000-0000-0000-000000000080,"PA Formula 57","bidValue + traffic + duty + ldor + premium + euc","shippingCost + handlingCost","(bidValue + shippingCost + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 57",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,5,L,YES,K,"(bidValue + euc) * 0.09"
55555555-0000-0000-0000-000000000081,"PA Formula 58","bidValue + traffic + duty + ldor + premium + euc","0.1 * bidValue","(bidValue + traffic + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 58",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,5,L,NO,K,"(bidValue + euc) * 0.09"
55555555-0000-0000-0000-000000000082,"PA Formula 59","bidValue + traffic + duty + ldor + premium + euc","shippingCost + handlingCost","(bidValue + shippingCost + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 59",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,5,G,YES,K,"(bidValue + euc) * 0.09"
55555555-0000-0000-0000-000000000083,"PA Formula 60","bidValue + traffic + duty + ldor + premium + euc","0.1 * bidValue","(bidValue + traffic + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 60",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,5,G,NO,K,"(bidValue + euc) * 0.09"
55555555-0000-0000-0000-000000000084,"PA Formula 61","bidValue + traffic + duty + ldor + premium + euc","shippingCost + handlingCost","(bidValue + shippingCost + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 61",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,4,L,YES,K,"(bidValue + euc) * 0.09"
55555555-0000-0000-0000-000000000085,"PA Formula 62","bidValue + traffic + duty + ldor + premium + euc","0.1 * bidValue","(bidValue + traffic + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 62",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,4,L,NO,K,"(bidValue + euc) * 0.09"
55555555-0000-0000-0000-000000000086,"PA Formula 63","bidValue + traffic + duty + ldor + premium + euc","shippingCost + handlingCost","(bidValue + shippingCost + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 63",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,4,G,YES,K,"(bidValue + euc) * 0.09"
55555555-0000-0000-0000-000000000087,"PA Formula 64","bidValue + traffic + duty + ldor + premium + euc","0.1 * bidValue","(bidValue + traffic + euc) * customDuty","(bidValue + traffic + euc) * premiumRate","PA Formula 64",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,A,PA,4,G,NO,K,"(bidValue + euc) * 0.09"
55555555-0000-0000-0000-000000000088,"PA Formula 65","bidValue + ldor + euc","0","0","0","PA Formula 65",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,YES,H,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000089,"PA Formula 66","bidValue + ldor + euc","0","0","0","PA Formula 66",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,NO,H,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000090,"PA Formula 67","bidValue + ldor + euc","0","0","0","PA Formula 67",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,YES,H,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000091,"PA Formula 68","bidValue + ldor + euc","0","0","0","PA Formula 68",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,NO,H,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000092,"PA Formula 69","bidValue + ldor + euc","0","0","0","PA Formula 69",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,YES,H,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000093,"PA Formula 70","bidValue + ldor + euc","0","0","0","PA Formula 70",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,NO,H,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000094,"PA Formula 71","bidValue + ldor + euc","0","0","0","PA Formula 71",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,YES,H,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000095,"PA Formula 72","bidValue + ldor + euc","0","0","0","PA Formula 72",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,NO,H,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000096,"PA Formula 73","bidValue + ldor + euc","0","0","0","PA Formula 73",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,YES,I,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000097,"PA Formula 74","bidValue + ldor + euc","0","0","0","PA Formula 74",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,NO,I,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000098,"PA Formula 75","bidValue + ldor + euc","0","0","0","PA Formula 75",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,YES,I,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000099,"PA Formula 76","bidValue + ldor + euc","0","0","0","PA Formula 76",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,NO,I,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000100,"PA Formula 77","bidValue + ldor + euc","0","0","0","PA Formula 77",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,YES,I,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000101,"PA Formula 78","bidValue + ldor + euc","0","0","0","PA Formula 78",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,NO,I,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000102,"PA Formula 79","bidValue + ldor + euc","0","0","0","PA Formula 79",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,YES,I,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000103,"PA Formula 80","bidValue + ldor + euc","0","0","0","PA Formula 80",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,NO,I,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000104,"PA Formula 81","bidValue + ldor + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 81",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,YES,L,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000105,"PA Formula 82","bidValue + ldor + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 82",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,NO,L,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000106,"PA Formula 83","bidValue + ldor + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 83",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,YES,L,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000107,"PA Formula 84","bidValue + ldor + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 84",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,NO,L,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000108,"PA Formula 85","bidValue + ldor + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 85",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,YES,L,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000109,"PA Formula 86","bidValue + ldor + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 86",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,NO,L,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000110,"PA Formula 87","bidValue + ldor + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 87",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,YES,L,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000111,"PA Formula 88","bidValue + ldor + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 88",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,NO,L,"bidValue * 0.06 * (0.9 - customDuty) + euc * 0.06"
55555555-0000-0000-0000-000000000112,"PA Formula 89","euc + ldor + premium + bidValue","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 89",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,YES,K,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000113,"PA Formula 90","euc + ldor + premium + bidValue","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 90",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,NO,K,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000114,"PA Formula 91","euc + ldor + premium + bidValue","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 91",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,YES,K,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000115,"PA Formula 92","euc + ldor + premium + bidValue","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 92",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,NO,K,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000116,"PA Formula 93","euc + ldor + premium + bidValue","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 93",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,YES,K,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000117,"PA Formula 94","euc + ldor + premium + bidValue","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 94",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,NO,K,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000118,"PA Formula 95","euc + ldor + premium + bidValue","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 95",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,YES,K,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000119,"PA Formula 96","euc + ldor + premium + bidValue","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 96",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,NO,K,"bidValue * 0.09 * (0.9 - customDuty) + euc * 0.09"
55555555-0000-0000-0000-000000000120,"PA Formula 97","bidValue + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 97",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,YES,J,"0"
55555555-0000-0000-0000-000000000121,"PA Formula 98","bidValue + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 98",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,L,NO,J,"0"
55555555-0000-0000-0000-000000000122,"PA Formula 99","bidValue + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 99",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,YES,J,"0"
55555555-0000-0000-0000-000000000123,"PA Formula 100","bidValue + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 100",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,5,G,NO,J,"0"
55555555-0000-0000-0000-000000000124,"PA Formula 101","bidValue + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 101",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,YES,J,"0"
55555555-0000-0000-0000-000000000125,"PA Formula 102","bidValue + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 102",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,L,NO,J,"0"
55555555-0000-0000-0000-000000000126,"PA Formula 103","bidValue + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 103",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,YES,J,"0"
55555555-0000-0000-0000-000000000127,"PA Formula 104","bidValue + premium + euc","0","0","bidValue * premiumRate * (1 - customDuty) + (euc * premiumRate)","PA Formula 104",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,B,PA,4,G,NO,J,"0"
55555555-0000-0000-0000-000000000128,"PA Formula 105","bidValue + duty + ldor + euc","0","(bidValue + euc) * customDuty","0","PA Formula 105",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,YES,H,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000129,"PA Formula 106","bidValue + duty + ldor + euc","0","(bidValue + euc) * customDuty","0","PA Formula 106",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,NO,H,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000130,"PA Formula 107","bidValue + duty + ldor + euc","0","(bidValue + euc) * customDuty","0","PA Formula 107",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,YES,H,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000131,"PA Formula 108","bidValue + duty + ldor + euc","0","(bidValue + euc) * customDuty","0","PA Formula 108",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,NO,H,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000132,"PA Formula 109","bidValue + duty + ldor + euc","0","(bidValue + euc) * customDuty","0","PA Formula 109",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,YES,H,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000133,"PA Formula 110","bidValue + duty + ldor + euc","0","(bidValue + euc) * customDuty","0","PA Formula 110",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,NO,H,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000134,"PA Formula 111","bidValue + duty + ldor + euc","0","(bidValue + euc) * customDuty","0","PA Formula 111",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,YES,H,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000135,"PA Formula 112","bidValue + duty + ldor + euc","0","(bidValue + euc) * customDuty","0","PA Formula 112",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,NO,H,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000136,"PA Formula 113","duty + ldor + euc + bidValue","0","(bidValue + euc) * customDuty","0","PA Formula 113",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,YES,I,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000137,"PA Formula 114","duty + ldor + euc + bidValue","0","(bidValue + euc) * customDuty","0","PA Formula 114",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,NO,I,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000138,"PA Formula 115","duty + ldor + euc + bidValue","0","(bidValue + euc) * customDuty","0","PA Formula 115",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,YES,I,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000139,"PA Formula 116","duty + ldor + euc + bidValue","0","(bidValue + euc) * customDuty","0","PA Formula 116",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,NO,I,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000140,"PA Formula 117","duty + ldor + euc + bidValue","0","(bidValue + euc) * customDuty","0","PA Formula 117",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,YES,I,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000141,"PA Formula 118","duty + ldor + euc + bidValue","0","(bidValue + euc) * customDuty","0","PA Formula 118",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,NO,I,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000142,"PA Formula 119","duty + ldor + euc + bidValue","0","(bidValue + euc) * customDuty","0","PA Formula 119",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,YES,I,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000143,"PA Formula 120","duty + ldor + euc + bidValue","0","(bidValue + euc) * customDuty","0","PA Formula 120",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,NO,I,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000144,"PA Formula 121","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 121",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,YES,L,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000145,"PA Formula 122","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 122",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,NO,L,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000146,"PA Formula 123","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 123",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,YES,L,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000147,"PA Formula 124","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 124",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,NO,L,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000148,"PA Formula 125","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 125",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,YES,L,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000149,"PA Formula 126","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 126",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,NO,L,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000150,"PA Formula 127","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 127",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,YES,L,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000151,"PA Formula 128","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 128",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,NO,L,"bidValue * 0.06 * 0.9 + euc * 0.06"
55555555-0000-0000-0000-000000000152,"PA Formula 129","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 129",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,YES,K,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000153,"PA Formula 130","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 130",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,NO,K,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000154,"PA Formula 131","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 131",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,YES,K,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000155,"PA Formula 132","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 132",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,NO,K,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000156,"PA Formula 133","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 133",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,YES,K,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000157,"PA Formula 134","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 134",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,NO,K,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000158,"PA Formula 135","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 135",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,YES,K,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000159,"PA Formula 136","bidValue + ldor + premium + duty + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 136",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,NO,K,"bidValue * 0.09 * 0.9 + euc * 0.09"
55555555-0000-0000-0000-000000000160,"PA Formula 137","bidValue + premium + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 137",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,YES,J,"0"
55555555-0000-0000-0000-000000000161,"PA Formula 138","bidValue + premium + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 138",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,L,NO,J,"0"
55555555-0000-0000-0000-000000000162,"PA Formula 139","bidValue + premium + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 139",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,YES,J,"0"
55555555-0000-0000-0000-000000000163,"PA Formula 140","bidValue + premium + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 140",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,5,G,NO,J,"0"
55555555-0000-0000-0000-000000000164,"PA Formula 141","bidValue + premium + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 141",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,YES,J,"0"
55555555-0000-0000-0000-000000000165,"PA Formula 142","bidValue + premium + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 142",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,L,NO,J,"0"
